text_a1,binary_annotation_a1,binary_annotation_a2,binary_annotation_a3
"El # ingenuity hizo historia . Esta imagen fue tomada con una de sus cámaras , estamos viendo el punto de vista del # MarsHelicopter durante su primer vuelo ( o salto ) . Se observa su sombra en el suelo marciano debajo de él . https://t.co/fLVixJsLcS",1,0,0
"El sistema solar cuenta con un nuevo planeta enano : Hyhiea . Mide 430 km de diámetro , presenta numeros cráteres de impacto y una superficie congelada . Forma parte del cinturón de astoides . ( Science News ) https://t.co/SungiBGAEQ",1,1,1
"En 1997 , María Cristina Piña escribió sobre la radiactividad y sus efectos en el organismo , haciendo un recorrido histórico de las ideas científicas , los fenómenos importantes y exponiendo tanto efectos nocivos como beneficios en medicina . 

 Hace 25 años : 
 https://t.co/dfBLVKmhui https://t.co/BimI0qhC2 T",1,0,0
"# Salud | ¿ No se te quita con nada el dolor ? Sólo existe 1 especialista para tratar este padecimiento por cada 115 mil mexicanos con dolor crónico 😫 
 https://t.co/NydmGP8wV7",0,0,0
"La astrónoma Patricia Núñez nos explica : "" Encontrar ciclo del carbono en Marte , un avance sobre la posible vida microscópica "" . https://t.co/zcqFKHh669",0,0,0
"¿ Sabías que los agujeros negros pueden llegar a ser los objetos más simples del universo ? 🤯 Entérate por qué en nuestro NUEVO VIDEO , donde te contamos todo lo que tienes que saber sobre estos objetos tan misteriosos . 
 👉 👉 👉 CLIC AQUÍ : https://t.co/atPDtVtDBa https://t.co/5Kns4Og7OR",1,0,1
"# Radiósfera | ¿ El aire de la ciudad es dañino ?   Por la altura de la Ciudad de México , la radiación ultravioleta favorece que haya contaminantes atmosféricos fotoquímicos 🌬 ️ 
 Escucha la historia completa 👉 https://t.co/WeIrhZPA3B https://t.co/iMIcO1RMO5",0,0,0
"# DatoCurioso | ¿ Langosta azul para cenar ? 🦞 👀 

 El bogavante americano puede ser de muchos colores . 😱 
 Bueno son 5 , pero para un bogavante ya son muchos ¿ No ? ¿ De qué color te gustaría observar uno ? 

 # ciencia # divulgacion   # biologia # langosta # curiosidades 

 🖌 @miss_sofyjones https://t.co/miLUxhquR4",0,0,0
"¡ Gracias por compartir , @eirer4 ! Pertenece a la familia # Sparassidae , género # Curicaberis probablemente . No son consideradas de importancia médica # NIM ✅ Su nombre científico hace referencia al dios # Purepecha del Fuego y la Guerra . https://t.co/RwlBeVMOPA",1,0,0
"Así , por ejemplo , puedes modificar una variedad de papaya para evitar que se atacada por un virus . Además de la papaya , en el mundo se cultivan extensamente soya , algodón , canola y maíz transgénico . 
 El problema grave no está en los alimentos mismos , pero sí muy cerca de ellos .",0,0,1
"Los terrícolas desde hace mucho nos hemos preguntado : ¿ estamos sólos en el universo ? 
 ¿ Será la Tierra es el único planeta capaz de albergar vida ? En resumen ¿ existen los extraterrestres ?",0,0,0
"# Radiósfera | Pupilas dilatadas y aceleración del ritmo cardiaco son solo algunas de las cosas que provoca la adrenalina en nuestro cuerpo . 🏍 ️ 
 👉 https://t.co/Hc57fbDEXp https://t.co/iSOXNBzU7D",0,0,0
Con la red de radio telescopios ALMA se descubrió que la estrella AB Auriga posee un disco dónde se están formando nuevos planetas . https://t.co/rryiO7kanR,1,0,1
"El telescopio Saint Ex ( en honor de Saint Exupery el autor del Principito ) ya logró descubrir el primer planeta extrasolar desde México . 
 ¡ Felicidades a las invetigadoras Laurence y Yilen del Instituto de Astronomía de la UNAM y a sus colaboradores por este gran descubrimiento ! https://t.co/F2MPVzaGNC",0,0,1
"Hoy es el # DiaInternacionalContraLaHomofobia la transfobia y la bifobia , porque hace 31 años se rechazó la homosexualidad como un trastorno mental 👏 
 https://t.co/utDNKJsX0b",0,0,0
Galaxias como XMM-2599 tuvieron brotes de formación estelar y consumieron tanto gas que tuvieron largos periodos sin creación de nuevos soles . ( Science News ) https://t.co/cwZpYCbCRT,0,0,0
"¿ La ciencia tiene la verdad absoluta ? ¿ Todo lo que nos dice la ciencia es verdad ? Descúbrelo en nuestro 
 https://t.co/wpvTXCXSn5",0,1,0
"# CómoVes 
 Caminar más de 8 000 pasos al día puede alejarte de médicos y hospitales según estudio ➡ ️ https://t.co/pAcX1hR214 https://t.co/Qk9SYuj5UI",0,0,0
"Gaia también mide las velocidades de los objetos ( tangencial y radial - lo cual permite entender mejor cómo es la dinámica y evolución de la galaxia ) . Así nos ha dado información sobre sistemas estelares , que nos ayuda a entender mejor la vida de las estrellas , y exoplanetas .",1,0,1
# Salud | ¿ Tienes síntomas respiratorios pero no estás seguro si es sólo una gripe ? Aprende a monitorear los síntomas del # COVID19 🦠 # UNÁMonosVsCovid 😷 https://t.co/ZuyBJXmtJy,0,0,0
"✨ El martes a la ⏰ 1 pm ( CDMX ) hablaremos de 🌀 "" Gas molecular en galaxias "" 🌀 con Mónica Rodríguez , radioastrónoma mexicana que actualmente trabaja en Granada , España . 💫 
  📲 Facebook LIVE / astronomiaunam 👇 https://t.co/nMSzzOv7t5",0,0,0
Cada vez se requieren mejores instrumentos de medición . Ahora existe un reloj con partículas enlazadas que puede medir intervalos con una precisión de 100 milisegundos por cada 14 mil millones de años : ( Quanta Magazine ) https://t.co/O1Nx6Wwnqw,0,0,0
"# ImagendelDía 📸 | Los monotremas son mamíferos prototerios , una de las especies de mamíferos más primitivas que conservan diversas características de los reptiles , como la reproducción ovípara ( son los únicos mamíferos que ponen huevos ) . https://t.co/SUMmMnEtNm",0,0,0
"Eso lo multiplicamos por la cantidad de galaxias que calculamos que hay en el universo visible y nos da 70 quintillones de estrellas . Pero el universo probablemente se extienda mucho , mucho más allá . 

 Tenemos muuuchos vídeos donde hablamos del espacio , acá te los dejamos",0,0,0
"Predijo la existencia de elementos y sus características . Incluso dijo que uno de ellos sería descubierto por espectroscopia . Sus afirmaciones resultaron ciertas . 
 Mendeleyev acomodó los elementos primorosamente y ni siquiera sabía por qué los elementos en sus grupos compartían ..",0,0,0
"# Tecnología | Como en la ciencia-ficción , la tecnología puede darle una ayudadita a nuestro cuerpo para regenerarse . 🦿 
 https://t.co/73QCX1Ex0A",0,1,0
" Aquí una imagen de la Nebulosa del Anillo durante la madrugada del sábado 
  M 57 es una nebulosa planetaria , el resultado de la muerte de una estrella de tipo solar , que hace miles de años expulsó sus capas más externas al medio interestelar .",1,0,1
"La llamada "" hormiga panda "" es en realidad una avispa sin alas . Popularmente se le ha asignado el nombre de "" el asesino de las vacas "" , debido a su poderosa picadura que , se ha dicho , puede derribar a un animal de tal tamaño . https://t.co/uM5LO9mk0X",1,1,1
😱 ( x + y)/x no es igual a “ y ” sino que es igual a x / x + y / x = 1 + y / x.,0,0,0
El número de espermatozoides en todo el mundo está cayendo más rápido de lo que pensábamos 😨 https://t.co/jZui2cIVsH,1,0,0
"# UnDíaComoHoy nació la bióloga mexicana Anita Hoffmann Mendizábal . 😊 😊 😊 

 Recabó la mayor colección de ácaros en el país , con más de 100 mil ejemplares que colectó en más de 50 años . 

 🌿 + de su vida 👉 https://t.co / a9daM2rIg0 
 🌿 # MujeresenlaCiencia 👉 https://t.co/t00U3euIfa https://t.co/REd1HpQ7uu",0,0,0
"Algunos volcanes marcianos hicieron erupción hace 5 300 años , muy reciente para tiempos geológicos . Sus lavas pudieron fundir el hielo subterráneo y favorecer la proliferación de la vida en ese mundo cuya superficie está desertificada . ( NASA ) https://t.co/PAgsCgem2E",0,0,0
"Información engañosa circulando en redes . 
 Varios medios han reportado que el asteroide ( 7482 ) 1994 PC1 tendría su máximo acercamiento a la Tierra hoy , 18 de enero de 2022 , catalogándolo como potencialmente peligroso . En realidad pasó a 2 millones de km hoy a las 21:51 UTC .",1,0,1
Las proteinas que le dan color a las alas de mariposas al actuar como prismas ayudarán a crear pinturas menos contaminantes . ( Scientific American ) https://t.co/q1LLxcDYDk,0,0,1
"¡ Los # dinosaurios sufrían resfriados ! 
 Paleontólogos del Museo de Dinosaurios de las Grandes Llanuras en Malta , hallaron evidencias de una infección respiratoria en un ejemplar de cuello largo de hace 150 millones de años , lo que comprueba que padecían tos , fiebre y estornudos . https://t.co/DgtEPiUPW4",1,0,0
"Un día como hoy pero de 1966 , la sonda Lunar Orbiter 1 de la NASA tomó la primera fotografía de la Tierra desde la órbita de la Luna . En 2008 , la NASA reprocesó dicha imagen . ¿ Cuál les gusta más ? https://t.co/tq062DqGqw",1,0,0
"Las vacunas son una medida preventiva altamente efectiva .    

  Conoce más en el cartel de # UNAMiradaALaCiencia , consúltalo y descárgalo de forma gratuita aquí  https://t.co/I1V8i3E1Sw  https://t.co/RePnlyNr6 K",1,0,0
"Escuche / descargue 20/05/06 Coronavirus : Coronavirus : Anticoagulantes y Trombosis . El Explicador . Cápsula . en https://t.co/aps3voGOfT Suscríbase al canal . Agradecemos su interés , comentarios , preguntas , apoyo y por compartir . Gracias por su apoyo https://t.co/7g4bTfgHQm y Patreon .",1,0,0
Algunas rocas de rover Perseverance que está explorando Marte se atoraron en la rosca del tubo dónde se deben almanacenar . El problema lleva varios días . Será interesante observar cómo se resuelve . ( NASA ) https://t.co/u69nrNi6s7,1,0,0
"# CienciasdelaTierra |   ¿ Viste la actividad reciente del # Popocatépetl ? 🌋 Te explicamos qué tan peligroso es esto 👇 
 https://t.co/f20j0J1ulm",0,0,0
"# ImagendelDía 📸 | El hipopótamo es considerado el animal más feroz de África , sin embargo se alimenta de vegetales y plantas . Es mamífero y semiacuático , pues vive en ríos y lagos . Su peso va de las 1.5 hasta las 3 toneladas y es capaz de correr a 30 km/h . 🦛 https://t.co/0jIybTeJqZ",0,0,0
""" El nombre cuasar es una castellanización del vocablo inglés quasar [ ... ] . Hoy día se conocen más de siete mil cuasares , quince de los cuales llevan el nombre del observatorio mexicano de Tonantzintla . "" 

 Hace 20 años apareció en la Revista Ciencias : https://t.co/rUEqsAuf2e https://t.co/TzLBzuP7tG",0,0,0
Es hora de marcar el calendario con los eventos astronómicos imperdibles del año . 🤩 https://t.co/iPg0ij94Hc,0,0,1
🐆 ¡ El patrón de las manchas del leopardo africano es único en cada ejemplar ! https://t.co/45jwAA1Mhm,0,0,1
"No hay razas humanas , existen sólo diferentes características físicas que se heredan , cambian con el entorno y se mezclan para dar origen a millones de maravillosas combinaciones que forman la increíble y hermosa diversidad humana . ¡ CuriosaMente ! 

 https://t.co/mXYDLKpURu 

 # Razas",0,0,0
"# AmbienteyNaturaleza | ¡ En el # DíaInternacionalDelGato queremos que conozcas a los felinos que habitan en México ! 🐱 
 https://t.co/Yzm8Ck6hdc",0,0,0
🤓 John Neper introdujo el punto decimal para separar las cifras decimales de las enteras .,0,0,0
"Con respecto a la vacuna contra la tuberculosis , la Organización Mundial de la Salud señala que no existe clínica evidencia suficiente . Hay dos estudios en proceso y los resultados serán publicados por la OMS : https://t.co/vHopTvtlgV",1,0,0
"¡ Feliz día Internacional de la Mujer y niña en la ciencia !   ‍   

  Este día es un recordatorio de que las mujeres y las niñas desempeñan un papel fundamental en las comunidades de ciencia y tecnología y que su participación debe fortalecerse . -unesco https://t.co/BeKh7YRmPi",1,0,1
Descubrimiento científico revela que los continentes crecen de forma distinta a como creíamos 😯 👇 https://t.co/Mx2xsb71Yl,1,0,0
"Séptima charla del ciclo "" ¿ Y ahora qué ? Hay vida más allá del laboratorio "" , donde Emiliano Rodríguez hablará sobre periodismo científico . https://t.co/y2dGS1uYeD",1,0,1
"¿ CÓMO SABEMOS ? No te pierdas nuestra nueva sección . Un cómic de divulgación de la ciencia . https://t.co/QPEH5WJ1AK 
 # cvlasmejoreshistoriasdeciencia 
 # año25CómoVes # CómoVesRevista https://t.co/bCo8QgWwHR",0,0,0
"# ImagendelDía 📸 | Los mutílidos , mejor conocidos como hormigas de felpa , están cubiertos por vellosidad que puede ser roja , negra o inclusive dorada . Son conocidas en Norteamérica como asesinas de vacas en referencia a su poderosa picadura . 🐜 https://t.co/SLfHi8wlUm",0,1,1
"¡ Gracias por la consulta , @cabreramiguel ! Se trata de una integrante del género # Leucauge ( fam . # Tetragnathidae ) . Se les conoce como arañas del huerto . No son consideradas de importancia médica # NIM ✅ Saludos https://t.co/eqLeNwmZ00",0,0,0
"# AmbienteyNaturaleza | Si eres amante del café , te interesará saber cómo llega desde la cosecha hasta alegrarte por la mañana   ☕ ☕ ☕ 
 👉 https://t.co/0bFTNqe7VK https://t.co/DJDL731chM",0,0,0
"Se acaba de descubrir otro asteroide doble en el cinturón de Kuiper , un anillo de planetoides que se encuentra más allá de la órbita de Neptuno . ( Universe Today ) https://t.co/BBHzZRk6MX",1,1,1
Dimitri Mendeleyev estudió y estudió los elementos de manera tan obsesiva que hasta soñó con ellos y logró acomodarlos de manera perfecta . Ordenó los 66 elementos conocidos por su peso atómico y por la habilidad de cada uno de combinarse con otros elementos específicos .,0,0,1
"Hace 92 años fue descubierto # Plutón , y se clasificó como un planeta 😄 
 En 2006 , nos informaron “ que siempre no ” 😞 

 Entonces , ¿ de qué depende ? ¿ Qué se necesita para poder ser considerado como tal ? 

 # ResescubreLaCiencia con los requisitos para ser un planeta https://t.co/KWZwHqIEQb",0,0,0
"Esta es la tripulación de la misión Artemis II . 

 Se espera que el lanzamiento ocurra en noviembre de 2024 , a bordo del cohete SLS . La tripulación no tocará la superficie de la Luna ; realizará un sobrevuelo de y retornará a la Tierra . https://t.co/mLvERdkKf7",0,0,0
"¡ Feliz # DíaDeLasMadres ! 🥳 🎉 Gracias por darnos tanta energía . 💪 

 Algunas razones 🔬 por las que la herencia de las mitocondrias es mayoritariamente materna : 

 ✅ La contribución paterna de mitocondrias por medio del espermatozoide es 1000 veces menor que las del ovocito . https://t.co/ftV6jlSDoW",0,1,0
"Como muestra el mapa de los sitios dónde habrá menos lluvias este año ( en beige ) es fundamental que México voltee hacia el uso energías limpias , para tratar y desalar el agua de mar y llevarla a los sitios dónde será necesaria : irrigación , uso doméstico , industria.(Live Science ) https://t.co/A0hoDKMk80",1,1,1
"Pero existe una masa límite , conocida como el límite de Chandrasekhar ( ~1.4 veces la masa del Sol ) . Llegado este límite dan "" el botonazo "" , y explotan en un evento tan violento que puede llegar a brillar tanto como el centro de la galaxia donde habitan , y duran algunos meses .",1,1,1
Logran primera detección de exoplaneta mediante uso de ondas de radio . El astrónomo Salvador Curiel lidera este proyecto . https://t.co/1A2I9ywQzB,0,0,0
"Recordamos en su natalicio a Katherine Johnson , una pieza fundamental en la exploración espacial . 👩 🏾‍ 🏫 🚀 🛰 

 Conoce más sobre sus aportes para que la humanidad llegara a la Luna en este artículo 👉 https://t.co/IjzD1pqX5h 

 # CienciaAMC # MujeresEnLaCiencia   # WomenInSTEM https://t.co/MNYlaD5DPw",1,1,1
